show_id,Show Title,Year,Previews Date,Opening Date,Closing Date,Theatre Name,Production Type,Show Type,Show Type (Simple),Intermissions,N Performances,Run Time,Show Not Opened,Revival,Other Titles,Official Website,N People,N Performers,N Creative Team,theatre_id,Theatre Full Address,Theatre Street Address,Theatre Address Locality,Theatre Address Region,Theatre Postal Code,Theatre Year Closed,Theatre Year Demolished,Theatre Capacity
1722,Happy Days,1919,,1919-08-23,,Hippodrome Theatre,Original Production,Musical,Musical,1.0,452.0,,False,False,,,84,75,11,5372.0,6th Avenue between 43rd and 44th Streets New York NY,6th Avenue between 43rd and 44th Streets,New York,NY,,,1939.0,5200.0
315315,Up from Nowhere,1919,,1919-09-08,,Comedy Theatre,Original Production,Play,Play,,40.0,,False,False,,,12,10,2,7196.0,110 W. 41st St. New York NY,110 W. 41st St.,New York,NY,,,1942.0,625.0
315630,Lusmore,1919,,1919-09-09,,Henry Miller's Theatre,Original Production,Play,Play,,23.0,,False,False,,,15,14,2,5039.0,124 West 43rd St. New York NY,124 West 43rd St.,New York,NY,,,2004.0,950.0
318550,Nighty-Night,1919,,1919-09-09,,Princess Theatre,Original Production,Play,Play,,154.0,,False,False,,,12,10,2,7429.0,104 W. 39th St. New York NY,104 W. 39th St.,New York,NY,,1926.0,1955.0,300.0
315316,She Would and She Did,1919,,1919-09-11,,Vanderbilt Theatre,Original Production,Play,Play,,36.0,,False,False,,,15,14,2,5086.0,148 West 48th St. New York NY,148 West 48th St.,New York,NY,,,1954.0,780.0
316210,Scandal,1919,,1919-09-12,,39th Street Theatre,Original Production,Play,Play,,318.0,,False,False,,,14,12,2,5449.0,119 West 39th St. New York NY,119 West 39th St.,New York,NY,,,1926.0,
318551,Civilian Clothes,1919,,1919-09-12,,Morosco Theatre,Original Production,Play,Play,,150.0,,False,False,,,18,15,3,5488.0,217 West 45th Street New York NY,217 West 45th Street,New York,NY,,,1982.0,954.0
316211,Adam and Eva,1919,,1919-09-13,,Longacre Theatre,Original Production,Play,Play,,312.0,,False,False,,,13,10,3,5211.0,220 West 48th Street New York NY,220 West 48th Street,New York,NY,,,,1091.0
315317,A Regular Feller,1919,,1919-09-15,,Cort Theatre (Broadway),Original Production,Play,Play,,31.0,,False,False,,,14,13,1,5028.0,138 West 48th St. New York NY,138 West 48th St.,New York,NY,,,,1084.0
314832,First is Last,1919,,1919-09-17,,Maxine Elliott's Theatre,Original Production,Play,Play,,62.0,,False,False,,,12,10,2,5622.0,109 West 39th Street New York NY,109 West 39th Street,New York,NY,,,1960.0,900.0
319358,The Jest,1919,,1919-09-19,1920-02-28,Plymouth Theatre,Revival,Play,Play,,179.0,,False,True,,,20,18,2,7054.0,236 W. 45th St. New York NY 10036,236 W. 45th St.,New York,NY,10036,,,1093.0
316212,Clarence,1919,,1919-09-20,,Hudson Theatre (Broadway),Original Production,Play,Play,,300.0,,False,False,,,13,10,3,6076.0,141 W. 44th St. New York NY,141 W. 44th St.,New York,NY,,,,1100.0
315318,Thunder,1919,,1919-09-22,,Criterion Center Stage Right,Original Production,Play,Play,,33.0,,False,False,,,20,18,2,5271.0,1530 Broadway at 45th St. New York NY,1530 Broadway at 45th St.,New York,NY,,,,526.0
1744,See-Saw,1919,,1919-09-23,1919-12-01,Cohan and Harris,Original Production,Musical,Musical,1.0,89.0,,False,False,,,41,34,7,7163.0,226 W. 42nd St. New York NY,226 W. 42nd St.,New York,NY,,1933.0,1996.0,1200.0
315319,Katy's Kisses,1919,,1919-09-24,,Greenwich Village Theatre,Original Production,Play,Play,,13.0,,False,False,,,14,13,2,5369.0,7th Ave. S. near Christopher New York NY,7th Ave. S. near Christopher,New York,NY,,,,
319706,Roly-Boly Eyes,1919,,1919-09-25,1919-12-27,Knickerbocker Theatre,Original Production,Musical,Musical,,108.0,,False,False,,,41,34,8,5300.0,1396 Broadway and 39th St. New York NY,1396 Broadway and 39th St.,New York,NY,,,1930.0,1500.0
315320,An Exchange of Wives,1919,,1919-09-26,,Bijou Theatre,Original Production,Play,Play,,19.0,,False,False,,,8,6,2,7145.0,209 W. 45th St. New York NY,209 W. 45th St.,New York,NY,,,1982.0,600.0
314333,Moonlight and Honeysuckle,1919,,1919-09-29,,Henry Miller's Theatre,Original Production,Play,Play,,97.0,,False,False,,,11,9,2,5039.0,124 West 43rd St. New York NY,124 West 43rd St.,New York,NY,,,2004.0,950.0
314833,The Dancer,1919,,1919-09-29,,Harris Theatre,Original Production,Play,Play,,61.0,,False,False,,,15,13,2,7342.0,254 W. 42nd St. New York NY,254 W. 42nd St.,New York,NY,,1930.0,1997.0,880.0
316222,The Gold Diggers,1919,,1919-09-30,,Lyceum Theatre (Broadway),Original Production,Play,Play,,282.0,,False,False,,,24,19,5,7033.0,149 W. 45th St. New York NY 10036,149 W. 45th St.,New York,NY,10036,,,922.0
315328,The Awakening,1919,,1919-10-01,,Criterion Center Stage Right,Revival,Play,Play,,29.0,,False,True,,,18,16,2,5271.0,1530 Broadway at 45th St. New York NY,1530 Broadway at 45th St.,New York,NY,,,,526.0
316213,The Storm,1919,,1919-10-02,,48th Street Theatre,Original Production,Play,Play,,282.0,,False,False,,,7,5,2,7094.0,157 W. 48th St. New York NY,157 W. 48th St.,New York,NY,,,1955.0,970.0
314834,Where's Your Wife?,1919,,1919-10-04,,Punch and Judy Theatre,Original Production,Play,Play,,65.0,,False,False,,,18,16,3,7440.0,155 W. 49th St. New York NY,155 W. 49th St.,New York,NY,,1933.0,1987.0,300.0
312268,Twelfth Night,1919,,1919-10-06,1919-10-19,Shubert Theatre (Broadway),Revival,Play,Play,,,,False,True,,,17,15,2,5075.0,225 West 44th St. New York NY,225 West 44th St.,New York,NY,,,,1460.0
316661,Declassee,1919,,1919-10-06,,Empire Theatre,Original Production,Play,Play,,257.0,,False,False,,,15,13,2,7233.0,1430 Broadway (40th & 41st) New York NY,1430 Broadway (40th & 41st),New York,NY,,,1953.0,1100.0
318086,The Girl in the Limousine,1919,,1919-10-06,,Eltinge 42nd Street Theatre,Original Production,Play,Play,,137.0,,False,False,,,15,11,4,7230.0,236 W. 42nd St. New York NY,236 W. 42nd St.,New York,NY,,1942.0,,900.0
320303,The Taming of the Shrew,1919,,1919-10-06,1919-10-19,Shubert Theatre (Broadway),Revival,Play,Play,,,,False,True,,,17,15,2,5075.0,225 West 44th St. New York NY,225 West 44th St.,New York,NY,,,,1460.0
320304,Hamlet,1919,,1919-10-06,1919-10-19,Shubert Theatre (Broadway),Revival,Play,Play,,,,False,True,,,20,18,2,5075.0,225 West 44th St. New York NY,225 West 44th St.,New York,NY,,,,1460.0
3253,Apple Blossoms,1919,,1919-10-07,1920-05-01,Globe Theatre,Original Production,Operetta,Musical,1.0,256.0,,False,False,,,53,47,6,5135.0,Newcastle Street London,Newcastle Street,London,,,,1902.0,1800.0
319701,"Hello, Alexander",1919,,1919-10-07,1919-11-22,44th Street Theatre,Original Production,Musical,Musical,,56.0,,False,False,,,75,67,8,7488.0,216 W. 44th St. New York NY,216 W. 44th St.,New York,NY,,1945.0,1945.0,1465.0
318552,Too Many Husbands,1919,,1919-10-08,,Booth Theatre (Broadway),Original Production,Play,Play,,102.0,,False,False,,,13,11,2,5334.0,222 West 45th St. New York NY,222 West 45th St.,New York,NY,,,,766.0
5685,The Little Whopper,1919,,1919-10-13,,Casino Theatre,Original Production,Musical,Musical,1.0,204.0,,False,False,,,43,34,9,7167.0,1404 Broadway (W. 39th) New York NY,1404 Broadway (W. 39th),New York,NY,,1930.0,1930.0,875.0
314835,Five O'Clock,1919,,1919-10-13,,Fulton Theatre,Original Production,Play,Play,,41.0,,False,False,,,20,18,2,7238.0,210 W. 46th St. New York NY,210 W. 46th St.,New York,NY,,,1982.0,895.0
314836,Boys Will Be Boys,1919,,1919-10-13,,Belmont Theatre,Original Production,Play,Play,,45.0,,False,False,,,25,24,1,5624.0,125 W. 48th St. New York NY,125 W. 48th St.,New York,NY,,,1951.0,500.0
318553,The Faithful,1919,,1919-10-13,,Garrick Theatre,Original Production,Play,Play,,49.0,,False,False,,,19,18,2,7524.0,67 W. 35th St. New York NY,67 W. 35th St.,New York,NY,,1929.0,1932.0,910.0
314837,The Luck of the Navy,1919,,1919-10-14,,Manhattan Opera House,Original Production,Play,Play,,32.0,,False,False,,,18,16,3,7375.0,311 West 34th St. New York NY,311 West 34th St.,New York,NY,,1940.0,,3100.0
317163,His Honor: Abe Potash,1919,,1919-10-14,,Bijou Theatre,Original Production,Play,Play,,215.0,,False,False,,,16,14,2,7145.0,209 W. 45th St. New York NY,209 W. 45th St.,New York,NY,,,1982.0,600.0
319705,Nothing But Love,1919,,1919-10-14,1919-12-06,Lyric Theatre (Broadway),Original Production,Musical,Musical,,64.0,,False,False,,,39,31,8,7358.0,214 W. 42nd St. New York NY,214 W. 42nd St.,New York,NY,,1934.0,1996.0,1938.0
315321,A Young Man's Fancy,1919,,1919-10-15,,Playhouse Theatre,Original Production,Play,Play,,13.0,,False,False,,,21,19,2,5301.0,137 W. 48th St. New York NY,137 W. 48th St.,New York,NY,,,1969.0,900.0
314334,On the Hiring Line,1919,,1919-10-20,,Criterion Center Stage Right,Original Production,Play,Play,,48.0,,False,False,,,10,8,2,5271.0,1530 Broadway at 45th St. New York NY,1530 Broadway at 45th St.,New York,NY,,,,526.0
314335,Palmy Days,1919,,1919-10-27,,Playhouse Theatre,Original Production,Play,Play,,50.0,,False,False,,,18,16,2,5301.0,137 W. 48th St. New York NY,137 W. 48th St.,New York,NY,,,1969.0,900.0
319703,"Fifty-Fifty, Ltd.",1919,,1919-10-27,1919-11-29,Comedy Theatre,Original Production,Musical,Musical,,40.0,,False,False,,,33,26,8,7196.0,110 W. 41st St. New York NY,110 W. 41st St.,New York,NY,,,1942.0,625.0
319704,Just a Minute,1919,,1919-10-27,1919-11-29,Cort Theatre (Broadway),Original Production,Musical,Musical,,40.0,,False,False,,,36,29,7,5028.0,138 West 48th St. New York NY,138 West 48th St.,New York,NY,,,,1084.0
322518,Buddies,1919,,1919-10-27,1920-06-12,Selwyn Theatre,Original Production,Musical,Musical,,259.0,,False,False,,,19,16,4,7063.0,229 W. 42nd St. New York NY 10036,229 W. 42nd St.,New York,NY,10036,,,740.0
319707,The Little Blue Devil,1919,,1919-11-03,1920-01-03,Central Theatre,Original Production,Musical,Musical,,74.0,,False,False,,,42,34,8,5525.0,1567 Broadway at 47th Street New York NY,1567 Broadway at 47th Street,New York,NY,,,2000.0,1100.0
317151,Wedding Bells,1919,,1919-11-10,,Harris Theatre,Original Production,Play,Play,,168.0,,False,False,,,12,9,3,7342.0,254 W. 42nd St. New York NY,254 W. 42nd St.,New York,NY,,1930.0,1997.0,880.0
318554,The Unknown Woman,1919,,1919-11-10,,Maxine Elliott's Theatre,Original Production,Play,Play,,64.0,,False,False,,,16,14,2,5622.0,109 West 39th Street New York NY,109 West 39th Street,New York,NY,,,1960.0,900.0
1731,The Magic Melody,1919,,1919-11-11,,Shubert Theatre (Broadway),Original Production,Musical,Musical,1.0,143.0,,False,False,,,74,65,10,5075.0,225 West 44th St. New York NY,225 West 44th St.,New York,NY,,,,1460.0
314336,The Lost Leader,1919,,1919-11-11,,Greenwich Village Theatre,Original Production,Play,Play,,31.0,,False,False,,,16,14,2,5369.0,7th Ave. S. near Christopher New York NY,7th Ave. S. near Christopher,New York,NY,,,,
5239,Irene,1919,,1919-11-18,,Vanderbilt Theatre,Original Production,Musical,Musical,1.0,675.0,,False,False,,,43,36,7,5086.0,148 West 48th St. New York NY,148 West 48th St.,New York,NY,,,1954.0,780.0
316214,The Son-Daughter,1919,,1919-11-19,,Belasco Theatre,Original Production,Play,Play,,223.0,,False,False,,,17,15,2,5205.0,111 West 44th St. New York NY,111 West 44th St.,New York,NY,,,,1018.0
1729,Linger Longer Letty,1919,,1919-11-20,,Fulton Theatre,Original Production,Musical,Musical,1.0,69.0,,False,False,,,45,39,6,7238.0,210 W. 46th St. New York NY,210 W. 46th St.,New York,NY,,,1982.0,895.0
3246,Aphrodite,1919,,1919-11-24,,Century Theatre,Original Production,Play,Play,1.0,148.0,,False,False,,,39,31,9,7180.0,"235 W. 46th St., Basement New York NY","235 W. 46th St., Basement",New York,NY,,,,
318076,Caesar's Wife,1919,,1919-11-24,,Liberty Theatre,Original Production,Play,Play,,81.0,,False,False,,,11,9,2,5250.0,234 West 42nd St. New York NY,234 West 42nd St.,New York,NY,,,,1054.0
318077,The Rise of Silas Lapham,1919,,1919-11-25,,Garrick Theatre,Original Production,Play,Play,,47.0,,False,False,,,23,21,2,7524.0,67 W. 35th St. New York NY,67 W. 35th St.,New York,NY,,1929.0,1932.0,910.0
319708,The Rose of China,1919,,1919-11-25,1920-01-07,Lyric Theatre (Broadway),Original Production,Musical,Musical,,47.0,,False,False,,,53,45,8,7358.0,214 W. 42nd St. New York NY,214 W. 42nd St.,New York,NY,,1934.0,1996.0,1938.0
319709,Elsie Janis and Her Gang [1919],1919,,1919-12-01,1920-01-17,George M. Cohan's Theatre,Original Production,Musical,Musical,,55.0,,False,False,,,32,28,6,5266.0,1482 Broadway at 43rd St. New York NY,1482 Broadway at 43rd St.,New York,NY,,,1938.0,1100.0
316215,One Night in Rome,1919,,1919-12-02,,Criterion Center Stage Right,Original Production,Play,Play,,107.0,,False,False,,,16,14,2,5271.0,1530 Broadway at 45th St. New York NY,1530 Broadway at 45th St.,New York,NY,,,,526.0
316216,My Lady Friends,1919,,1919-12-03,,Comedy Theatre,Original Production,Play,Play,,214.0,,False,False,,,12,10,2,7196.0,110 W. 41st St. New York NY,110 W. 41st St.,New York,NY,,,1942.0,625.0
314337,Three's a Crowd,1919,,1919-12-04,,Cort Theatre (Broadway),Original Production,Play,Play,,12.0,,False,False,,,15,13,2,5028.0,138 West 48th St. New York NY,138 West 48th St.,New York,NY,,,,1084.0
8430,Zip! Goes a Million,1919,,1919-12-08,,Worcester Theatre,Original Production,Musical,Musical,1.0,,,False,False,Maid of Money (working title),,3,0,3,6287.0,"Worcester, MA",,"Worcester, MA",,,,,
319711,Miss Millions,1919,,1919-12-09,1920-01-21,Punch and Judy Theatre,Original Production,Play,Play,,47.0,,False,False,,,57,51,7,7440.0,155 W. 49th St. New York NY,155 W. 49th St.,New York,NY,,1933.0,1987.0,300.0
314338,The Phantom Legion,1919,,1919-12-10,,Playhouse Theatre,Original Production,Play,Play,,5.0,,False,False,,,14,13,2,5301.0,137 W. 48th St. New York NY,137 W. 48th St.,New York,NY,,,1969.0,900.0
319719,Monsieur Beaucaire,1919,,1919-12-11,1920-04-03,New Amsterdam Theatre,Original Production,Musical,Musical,,143.0,,False,False,,,56,48,8,5169.0,214 West 42nd St. New York NY,214 West 42nd St.,New York,NY,,,,1747.0
318555,Curiosity,1919,,1919-12-18,,Greenwich Village Theatre,Original Production,Play,Play,,28.0,,False,False,,,8,5,3,5369.0,7th Ave. S. near Christopher New York NY,7th Ave. S. near Christopher,New York,NY,,,,
316663,The Sign on the Door,1919,,1919-12-19,,Theatre Republic,Original Production,Play,Play,,187.0,,False,False,,,16,14,2,7446.0,207 W. 42nd New York NY,207 W. 42nd,New York,NY,,,,1100.0
318556,Forbidden,1919,,1919-12-20,,Manhattan Opera House,Original Production,Play,Play,,18.0,,False,False,,,24,22,2,7375.0,311 West 34th St. New York NY,311 West 34th St.,New York,NY,,1940.0,,3100.0
316664,The Famous Mrs. Fair,1919,,1919-12-22,,Henry Miller's Theatre,Original Production,Play,Play,,183.0,,False,False,,,15,13,2,5039.0,124 West 43rd St. New York NY,124 West 43rd St.,New York,NY,,,2004.0,950.0
318557,Night Lodging,1919,,1919-12-22,,Plymouth Theatre,Original Production,Play,Play,,14.0,,False,False,,,19,17,2,7054.0,236 W. 45th St. New York NY 10036,236 W. 45th St.,New York,NY,10036,,,1093.0
318084,The Whirlwind,1919,,1919-12-23,,Standard Theatre,Revival,Play,Play,,31.0,,False,True,,,22,20,2,7467.0,102 W. 33rd St. New York NY,102 W. 33rd St.,New York,NY,,1907.0,1909.0,1100.0
318558,Carnival,1919,,1919-12-24,,44th Street Theatre,Original Production,Play,Play,,13.0,,False,False,,,20,18,3,7488.0,216 W. 44th St. New York NY,216 W. 44th St.,New York,NY,,1945.0,1945.0,1465.0
3190,Angel Face,1919,,1919-12-29,,Knickerbocker Theatre,Original Production,Musical,Musical,1.0,57.0,,False,False,,,38,30,8,5300.0,1396 Broadway and 39th St. New York NY,1396 Broadway and 39th St.,New York,NY,,,1930.0,1500.0
316665,Smilin' Through,1919,,1919-12-30,,Broadhurst Theatre,Original Production,Play,Play,,175.0,,False,False,,,12,8,4,5016.0,235 W. 44th St. New York NY,235 W. 44th St.,New York,NY,,,,1186.0
8129,Satires of 1920,1920,,,,,Original Production,Musical,Musical,1.0,,,True,False,,,2,0,2,,,,,,,,,
313016,Aglavaine And Selysette,1920,,1920-01-03,,Maxine Elliott's Theatre,Original Production,Play,Play,,,,False,False,,,1,0,1,5622.0,109 West 39th Street New York NY,109 West 39th Street,New York,NY,,,1960.0,900.0
3158,Always You,1920,,1920-01-05,,Central Theatre,Original Production,Musical,Musical,1.0,66.0,,False,False,,,35,28,8,5525.0,1567 Broadway at 47th Street New York NY,1567 Broadway at 47th Street,New York,NY,,,2000.0,1100.0
316666,The Purple Mask,1920,,1920-01-05,,Booth Theatre (Broadway),Original Production,Play,Play,,139.0,,False,False,,,29,27,2,5334.0,222 West 45th St. New York NY,222 West 45th St.,New York,NY,,,,766.0
316667,The Acquittal,1920,,1920-01-05,,Cohan and Harris,Original Production,Play,Play,,138.0,,False,False,,,17,14,3,7163.0,226 W. 42nd St. New York NY,226 W. 42nd St.,New York,NY,,1933.0,1996.0,1200.0
318078,The Light of the World,1920,,1920-01-06,,Lyric Theatre (Broadway),Original Production,Play,Play,,31.0,,False,False,,,20,18,2,7358.0,214 W. 42nd St. New York NY,214 W. 42nd St.,New York,NY,,1934.0,1996.0,1938.0
318079,No More Blondes,1920,,1920-01-07,,Maxine Elliott's Theatre,Original Production,Play,Play,,29.0,,False,False,,,14,12,2,5622.0,109 West 39th Street New York NY,109 West 39th Street,New York,NY,,,1960.0,900.0
319714,Frivolities of 1920,1920,,1920-01-08,1920-02-28,44th Street Theatre,Original Production,Musical,Musical,,61.0,,False,False,,,74,66,10,7488.0,216 W. 44th St. New York NY,216 W. 44th St.,New York,NY,,1945.0,1945.0,1465.0
316668,The Passion Flower,1920,,1920-01-13,,Greenwich Village Theatre,Original Production,Play,Play,,144.0,,False,False,,,16,15,1,5369.0,7th Ave. S. near Christopher New York NY,7th Ave. S. near Christopher,New York,NY,,,,
317642,The Power of Darkness,1920,,1920-01-15,,Garrick Theatre,Original Production,Play,Play,,40.0,,False,False,,,23,21,2,7524.0,67 W. 35th St. New York NY,67 W. 35th St.,New York,NY,,1929.0,1932.0,910.0
317152,Mamma's Affair,1920,,1920-01-19,,Little Theatre,Original Production,Play,Play,,98.0,,False,False,,,9,7,2,7027.0,240 W. 44th St. New York NY 10036,240 W. 44th St.,New York,NY,10036,,,597.0
317643,Pietro,1920,,1920-01-19,,Criterion Center Stage Right,Original Production,Play,Play,,41.0,,False,False,,,17,15,2,5271.0,1530 Broadway at 45th St. New York NY,1530 Broadway at 45th St.,New York,NY,,,,526.0
318080,The Ruined Lady,1920,,1920-01-19,,Playhouse Theatre,Original Production,Play,Play,,33.0,,False,False,,,12,11,1,5301.0,137 W. 48th St. New York NY,137 W. 48th St.,New York,NY,,,1969.0,900.0
318081,Big Game,1920,,1920-01-20,,Fulton Theatre,Original Production,Play,Play,,21.0,,False,False,,,10,8,2,7238.0,210 W. 46th St. New York NY,210 W. 46th St.,New York,NY,,,1982.0,895.0
1781,The Night Boat,1920,,1920-02-02,,Liberty Theatre,Original Production,Musical,Musical,1.0,313.0,,False,False,,,57,49,8,5250.0,234 West 42nd St. New York NY,234 West 42nd St.,New York,NY,,,,1054.0
316669,Beyond the Horizon,1920,,1920-02-02,,Morosco Theatre,Original Production,Play,Play,,111.0,,False,False,,,13,10,3,5488.0,217 West 45th Street New York NY,217 West 45th Street,New York,NY,,,1982.0,954.0
318082,Trimmed in Scarlet,1920,,1920-02-02,,Maxine Elliott's Theatre,Original Production,Play,Play,,14.0,,False,False,,,15,14,1,5622.0,109 West 39th Street New York NY,109 West 39th Street,New York,NY,,,1960.0,900.0
319722,My Golden Girl,1920,,1920-02-02,1920-05-01,Nora Bayes Theatre,Original Production,Musical,Musical,,105.0,,False,False,,,37,31,6,6108.0,"216 W. 44th St., Roof New York NY","216 W. 44th St., Roof",New York,NY,,,1945.0,
317153,Breakfast in Bed,1920,,1920-02-03,,Eltinge 42nd Street Theatre,Original Production,Play,Play,,75.0,,False,False,,,17,16,1,7230.0,236 W. 42nd St. New York NY,236 W. 42nd St.,New York,NY,,1942.0,,900.0
317644,He and She,1920,,1920-02-12,,Little Theatre,Original Production,Play,Play,,28.0,,False,False,,,9,8,2,7027.0,240 W. 44th St. New York NY 10036,240 W. 44th St.,New York,NY,10036,,,597.0
316217,Shavings,1920,,1920-02-16,,Knickerbocker Theatre,Original Production,Play,Play,,122.0,,False,False,,,14,12,2,5300.0,1396 Broadway and 39th St. New York NY,1396 Broadway and 39th St.,New York,NY,,,1930.0,1500.0
317645,The Cat-Bird,1920,,1920-02-16,,Maxine Elliott's Theatre,Original Production,Play,Play,,33.0,,False,False,,,12,10,2,5622.0,109 West 39th Street New York NY,109 West 39th Street,New York,NY,,,1960.0,900.0
316218,The Wonderful Thing,1920,,1920-02-17,,Playhouse Theatre,Original Production,Play,Play,,120.0,,False,False,,,13,11,2,5301.0,137 W. 48th St. New York NY,137 W. 48th St.,New York,NY,,,1969.0,900.0
318083,The Tragedy of Nan,1920,,1920-02-17,,39th Street Theatre,Original Production,Play,Play,,4.0,,False,False,,,16,14,2,5449.0,119 West 39th St. New York NY,119 West 39th St.,New York,NY,,,1926.0,
315619,Jane Clegg,1920,,1920-02-23,,Garrick Theatre,Original Production,Play,Play,,112.0,,False,False,,,9,7,2,7524.0,67 W. 35th St. New York NY,67 W. 35th St.,New York,NY,,1929.0,1932.0,910.0
315946,The Letter of the Law,1920,,1920-02-23,,Criterion Center Stage Right,Original Production,Play,Play,,83.0,,False,False,,,21,20,1,5271.0,1530 Broadway at 45th St. New York NY,1530 Broadway at 45th St.,New York,NY,,,,526.0
316670,Sacred and Profane Love,1920,,1920-02-23,,Morosco Theatre,Original Production,Play,Play,,88.0,,False,False,,,17,14,3,5488.0,217 West 45th Street New York NY,217 West 45th Street,New York,NY,,,1982.0,954.0
319717,Tick-Tack-Toe,1920,,1920-02-23,1920-03-20,Princess Theatre,Original Production,Musical,Musical,,32.0,,False,False,,,32,29,5,7429.0,104 W. 39th St. New York NY,104 W. 39th St.,New York,NY,,1926.0,1955.0,300.0
316219,The Hottentot,1920,,1920-03-01,,George M. Cohan's Theatre,Original Production,Play,Play,,113.0,,False,False,,,14,12,2,5266.0,1482 Broadway at 43rd St. New York NY,1482 Broadway at 43rd St.,New York,NY,,,1938.0,1100.0
317646,George Washington,1920,,1920-03-01,,Lyric Theatre (Broadway),Original Production,Play,Play,,16.0,,False,False,,,32,31,2,7358.0,214 W. 42nd St. New York NY,214 W. 42nd St.,New York,NY,,1934.0,1996.0,1938.0
316671,Sophie,1920,,1920-03-02,,Greenwich Village Theatre,Original Production,Play,Play,,79.0,,False,False,,,16,14,2,5369.0,7th Ave. S. near Christopher New York NY,7th Ave. S. near Christopher,New York,NY,,,,
319724,Look Who's Here,1920,,1920-03-02,1920-05-22,44th Street Theatre,Original Production,Musical,Musical,,87.0,,False,False,,,31,23,9,7488.0,216 W. 44th St. New York NY,216 W. 44th St.,New York,NY,,1945.0,1945.0,1465.0
317648,King Richard III,1920,,1920-03-06,,Plymouth Theatre,Revival,Play,Play,,27.0,,False,True,,,31,28,3,7054.0,236 W. 45th St. New York NY 10036,236 W. 45th St.,New York,NY,10036,,,1093.0
317647,Musk,1920,,1920-03-13,,Punch and Judy Theatre,Original Production,Play,Play,,9.0,,False,False,,,13,11,2,7440.0,155 W. 49th St. New York NY,155 W. 49th St.,New York,NY,,1933.0,1987.0,300.0
317154,The Blue Flame,1920,,1920-03-15,,Shubert Theatre (Broadway),Original Production,Play,Play,,48.0,,False,False,,,20,18,2,5075.0,225 West 44th St. New York NY,225 West 44th St.,New York,NY,,,,1460.0
317649,The Piper,1920,,1920-03-19,,Fulton Theatre,Revival,Play,Play,,8.0,,False,True,,,16,14,2,7238.0,210 W. 46th St. New York NY,210 W. 46th St.,New York,NY,,,1982.0,895.0
319729,What's in a Name?,1920,,1920-03-19,1920-06-26,Maxine Elliott's Theatre,Original Production,Musical,Musical,,115.0,,False,False,,,67,60,8,5622.0,109 West 39th Street New York NY,109 West 39th Street,New York,NY,,,1960.0,900.0
8453,Oui Madame,1920,,1920-03-22,,,Original Production,Musical,Musical,1.0,,,False,False,Some Colonel (working title),,3,0,3,,,,,,,,,
317155,Medea,1920,,1920-03-22,,Garrick Theatre,Original Production,Play,Play,,14.0,,False,False,,,18,17,1,7524.0,67 W. 35th St. New York NY,67 W. 35th St.,New York,NY,,1929.0,1932.0,910.0
316220,The Hole in the Wall,1920,,1920-03-26,,Punch and Judy Theatre,Original Production,Play,Play,,73.0,,False,False,,,12,11,1,7440.0,155 W. 49th St. New York NY,155 W. 49th St.,New York,NY,,1933.0,1987.0,300.0
316672,The Ouija Board,1920,,1920-03-29,,Bijou Theatre,Original Production,Play,Play,,64.0,,False,False,,,12,10,3,7145.0,209 W. 45th St. New York NY,209 W. 45th St.,New York,NY,,,1982.0,600.0
316673,Mrs. Jimmie Thompson,1920,,1920-03-29,,Princess Theatre,Original Production,Play,Play,,64.0,,False,False,,,14,12,2,7429.0,104 W. 39th St. New York NY,104 W. 39th St.,New York,NY,,1926.0,1955.0,300.0
4574,Florodora,1920,,1920-04-05,,Century Theatre,Revival,Musical,Musical,1.0,150.0,,False,True,,,75,68,7,7180.0,"235 W. 46th St., Basement New York NY","235 W. 46th St., Basement",New York,NY,,,,
319723,Three Showers,1920,,1920-04-05,1920-05-15,Harris Theatre,Original Production,Musical,Musical,,48.0,,False,False,,,39,29,10,7342.0,254 W. 42nd St. New York NY,254 W. 42nd St.,New York,NY,,1930.0,1997.0,880.0
319731,Ed Wynn's Carnival,1920,,1920-04-05,1920-08-14,New Amsterdam Theatre,Original Production,Musical,Musical,,150.0,,False,False,,,44,38,7,5169.0,214 West 42nd St. New York NY,214 West 42nd St.,New York,NY,,,,1747.0
322519,Lassie,1920,,1920-04-06,1920-08-21,Nora Bayes Theatre,Original Production,Musical,Musical,,159.0,,False,False,,,48,39,9,6108.0,"216 W. 44th St., Roof New York NY","216 W. 44th St., Roof",New York,NY,,,1945.0,
316674,The Bonehead,1920,,1920-04-12,,Fulton Theatre,Original Production,Play,Play,,24.0,,False,False,,,13,11,3,7238.0,210 W. 46th St. New York NY,210 W. 46th St.,New York,NY,,,1982.0,895.0
316675,Martinique,1920,,1920-04-26,,Eltinge 42nd Street Theatre,Original Production,Play,Play,,40.0,,False,False,,,24,22,2,7230.0,236 W. 42nd St. New York NY,236 W. 42nd St.,New York,NY,,1942.0,,900.0
1764,Honey Girl,1920,,1920-05-03,,Cohan and Harris,Original Production,Musical,Musical,1.0,142.0,,False,False,Whats The Odds,,56,47,9,7163.0,226 W. 42nd St. New York NY,226 W. 42nd St.,New York,NY,,1933.0,1996.0,1200.0
319725,The Girl from Home,1920,,1920-05-03,1920-05-22,Globe Theatre,Original Production,Musical,Musical,,24.0,,False,False,,,56,50,7,7018.0,205 W. 46th St. New York NY 10036,205 W. 46th St.,New York,NY,10036,,,1509.0
